GO id;GO term
GO:0032133;C:chromosome passenger complex
GO:0005737;C:cytoplasm
GO:0000776;C:kinetochore
GO:0005874;C:microtubule
GO:0005739;C:mitochondrion
GO:0005634;C:nucleus
GO:0005819;C:spindle
GO:0051233;C:spindle midzone
GO:0046872;F:metal ion binding
GO:0006915;P:apoptotic process
GO:0051316;P:attachment of meiotic spindle microtubules to kinetochore
GO:0051301;P:cell division
GO:0007059;P:chromosome segregation
GO:0007094;P:mitotic spindle assembly checkpoint signaling
GO:0000022;P:mitotic spindle elongation
GO:0090267;P:positive regulation of mitotic cell cycle spindle assembly checkpoint
GO:0031134;P:sister chromatid biorientation
