GO id;GO term
GO:0089713;C:Cbf1-Met4-Met28 complex
GO:0005634;C:nucleus
GO:0005667;C:transcription regulator complex
GO:0001228;F:DNA-binding transcription activator activity, RNA polymerase II-specific
GO:0042802;F:identical protein binding
GO:0000977;F:RNA polymerase II transcription regulatory region sequence-specific DNA binding
GO:0003713;F:transcription coactivator activity
GO:0019344;P:cysteine biosynthetic process
GO:0009086;P:methionine biosynthetic process
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0042762;P:regulation of sulfur metabolic process
GO:0006357;P:regulation of transcription by RNA polymerase II
GO:0046685;P:response to arsenic-containing substance
GO:0046686;P:response to cadmium ion
GO:0000096;P:sulfur amino acid metabolic process
