GO id;GO term
GO:0005737;C:cytoplasm
GO:0034399;C:nuclear periphery
GO:0005634;C:nucleus
GO:0030289;C:protein phosphatase 4 complex
GO:0046872;F:metal ion binding
GO:0017018;F:myosin phosphatase activity
GO:0004722;F:protein serine/threonine phosphatase activity
GO:0000724;P:double-strand break repair via homologous recombination
GO:0051598;P:meiotic recombination checkpoint signaling
GO:2000002;P:negative regulation of DNA damage checkpoint
GO:1902660;P:negative regulation of glucose mediated signaling pathway
GO:2001034;P:positive regulation of double-strand break repair via nonhomologous end joining
GO:0051173;P:positive regulation of nitrogen compound metabolic process
GO:0006470;P:protein dephosphorylation
