GO id;GO term
GO:1990298;C:bub1-bub3 complex
GO:0000779;C:condensed chromosome, centromeric region
GO:0000776;C:kinetochore
GO:0005634;C:nucleus
GO:0000940;C:outer kinetochore
GO:0005524;F:ATP binding
GO:0042802;F:identical protein binding
GO:0004672;F:protein kinase activity
GO:0106310;F:protein serine kinase activity
GO:0004674;F:protein serine/threonine kinase activity
GO:0034508;P:centromere complex assembly
GO:0016236;P:macroautophagy
GO:0051754;P:meiotic sister chromatid cohesion, centromeric
GO:0007094;P:mitotic spindle assembly checkpoint signaling
GO:0016310;P:phosphorylation
GO:0034501;P:protein localization to kinetochore
GO:0031134;P:sister chromatid biorientation
