GO id;GO term
GO:1990508;C:CKM complex
GO:0016592;C:mediator complex
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0004693;F:cyclin-dependent protein serine/threonine kinase activity
GO:0046872;F:metal ion binding
GO:0004672;F:protein kinase activity
GO:0106310;F:protein serine kinase activity
GO:0008353;F:RNA polymerase II CTD heptapeptide repeat kinase activity
GO:0051321;P:meiotic cell cycle
GO:0060258;P:negative regulation of filamentous growth
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0070481;P:nuclear-transcribed mRNA catabolic process, non-stop decay
GO:0016310;P:phosphorylation
GO:0000435;P:positive regulation of transcription from RNA polymerase II promoter by galactose
GO:0031648;P:protein destabilization
