GO id;GO term
GO:0071013;C:catalytic step 2 spliceosome
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0005681;C:spliceosomal complex
GO:0046540;C:U4/U6 x U5 tri-snRNP complex
GO:0005682;C:U5 snRNP
GO:0008237;F:metallopeptidase activity
GO:0003729;F:mRNA binding
GO:0097157;F:pre-mRNA intronic binding
GO:0030619;F:U1 snRNA binding
GO:0030620;F:U2 snRNA binding
GO:0030623;F:U5 snRNA binding
GO:0017070;F:U6 snRNA binding
GO:0000350;P:generation of catalytic spliceosome for second transesterification step
GO:0000389;P:mRNA 3'-splice site recognition
GO:0000395;P:mRNA 5'-splice site recognition
GO:0000398;P:mRNA splicing, via spliceosome
GO:0000387;P:spliceosomal snRNP assembly
GO:0000244;P:spliceosomal tri-snRNP complex assembly
