GO id;GO term
GO:0005935;C:cellular bud neck
GO:0005934;C:cellular bud tip
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0000329;C:fungal-type vacuole membrane
GO:0043332;C:mating projection tip
GO:0005634;C:nucleus
GO:0000159;C:protein phosphatase type 2A complex
GO:0019888;F:protein phosphatase regulator activity
GO:0045143;P:homologous chromosome segregation
GO:0016237;P:microautophagy
GO:0044818;P:mitotic G2/M transition checkpoint
GO:0001100;P:negative regulation of exit from mitosis
GO:2000786;P:positive regulation of autophagosome assembly
GO:0010971;P:positive regulation of G2/M transition of mitotic cell cycle
GO:1905477;P:positive regulation of protein localization to membrane
GO:1900182;P:positive regulation of protein localization to nucleus
GO:0061586;P:positive regulation of transcription by transcription factor localization
GO:0090266;P:regulation of mitotic cell cycle spindle assembly checkpoint
