GO id;GO term
GO:0005730;C:nucleolus
GO:0005654;C:nucleoplasm
GO:0005634;C:nucleus
GO:0003725;F:double-stranded RNA binding
GO:0004525;F:ribonuclease III activity
GO:0034963;P:box C/D RNA processing
GO:0034964;P:box H/ACA RNA processing
GO:0006325;P:chromatin organization
GO:0060237;P:regulation of fungal-type cell wall organization
GO:0006364;P:rRNA processing
GO:0009303;P:rRNA transcription
GO:0006369;P:termination of RNA polymerase II transcription
GO:0030847;P:termination of RNA polymerase II transcription, exosome-dependent
GO:0034473;P:U1 snRNA 3'-end processing
GO:0034475;P:U4 snRNA 3'-end processing
GO:0034476;P:U5 snRNA 3'-end processing
