GO id;GO term
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0005777;C:peroxisome
GO:1990439;F:MAP kinase serine/threonine phosphatase activity
GO:0046872;F:metal ion binding
GO:0017018;F:myosin phosphatase activity
GO:0004722;F:protein serine/threonine phosphatase activity
GO:0000001;P:mitochondrion inheritance
GO:0043409;P:negative regulation of MAPK cascade
GO:0000750;P:pheromone-dependent signal transduction involved in conjugation with cellular fusion
GO:0006388;P:tRNA splicing, via endonucleolytic cleavage and ligation
