GO id;GO term
GO:0005737;C:cytoplasm
GO:0005739;C:mitochondrion
GO:0005634;C:nucleus
GO:0001227;F:DNA-binding transcription repressor activity, RNA polymerase II-specific
GO:0046872;F:metal ion binding
GO:0000978;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0005975;P:carbohydrate metabolic process
GO:0000433;P:carbon catabolite repression of transcription from RNA polymerase II promoter by glucose
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:1900436;P:positive regulation of filamentous growth of a population of unicellular organisms in response to starvation
GO:0045944;P:positive regulation of transcription by RNA polymerase II
