GO id;GO term
GO:0005634;C:nucleus
GO:0017053;C:transcription repressor complex
GO:0001228;F:DNA-binding transcription activator activity, RNA polymerase II-specific
GO:0000981;F:DNA-binding transcription factor activity, RNA polymerase II-specific
GO:0042802;F:identical protein binding
GO:0000978;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0061629;F:RNA polymerase II-specific DNA-binding transcription factor binding
GO:0008270;F:zinc ion binding
GO:0006351;P:DNA-templated transcription
GO:0006012;P:galactose metabolic process
GO:0000435;P:positive regulation of transcription from RNA polymerase II promoter by galactose
GO:0000431;P:regulation of transcription from RNA polymerase II promoter by galactose
