GO id;GO term
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005634;C:nucleus
GO:0005675;C:transcription factor TFIIH holo complex
GO:0070985;C:transcription factor TFIIK complex
GO:0005524;F:ATP binding
GO:0004693;F:cyclin-dependent protein serine/threonine kinase activity
GO:0004672;F:protein kinase activity
GO:0008353;F:RNA polymerase II CTD heptapeptide repeat kinase activity
GO:0006370;P:7-methylguanosine mRNA capping
GO:0007049;P:cell cycle
GO:0051301;P:cell division
GO:0006995;P:cellular response to nitrogen starvation
GO:0006289;P:nucleotide-excision repair
GO:1905866;P:positive regulation of Atg1/ULK1 kinase complex assembly
GO:0010508;P:positive regulation of autophagy
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0032968;P:positive regulation of transcription elongation by RNA polymerase II
GO:0006468;P:protein phosphorylation
GO:0034402;P:recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex
GO:0036031;P:recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex
GO:0006360;P:transcription by RNA polymerase I
GO:0006366;P:transcription by RNA polymerase II
GO:0006367;P:transcription initiation at RNA polymerase II promoter
