GO id;GO term
GO:0005737;C:cytoplasm
GO:0010494;C:cytoplasmic stress granule
GO:0005634;C:nucleus
GO:0005886;C:plasma membrane
GO:0003688;F:DNA replication origin binding
GO:0008047;F:enzyme activator activity
GO:0050815;F:phosphoserine residue binding
GO:0061629;F:RNA polymerase II-specific DNA-binding transcription factor binding
GO:0070842;P:aggresome assembly
GO:0030437;P:ascospore formation
GO:0000077;P:DNA damage checkpoint signaling
GO:0034221;P:fungal-type cell wall chitin biosynthetic process
GO:0031578;P:mitotic spindle orientation checkpoint signaling
GO:0043066;P:negative regulation of apoptotic process
GO:0031397;P:negative regulation of protein ubiquitination
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0007124;P:pseudohyphal growth
GO:0007265;P:Ras protein signal transduction
GO:0070873;P:regulation of glycogen metabolic process
GO:0007165;P:signal transduction
GO:0001402;P:signal transduction involved in filamentous growth
