GO id;GO term
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0004329;F:formate-tetrahydrofolate ligase activity
GO:0004477;F:methenyltetrahydrofolate cyclohydrolase activity
GO:0004488;F:methylenetetrahydrofolate dehydrogenase (NADP+) activity
GO:0006760;P:folic acid-containing compound metabolic process
GO:0000105;P:histidine biosynthetic process
GO:0009086;P:methionine biosynthetic process
GO:0009113;P:purine nucleobase biosynthetic process
GO:0006164;P:purine nucleotide biosynthetic process
GO:0035999;P:tetrahydrofolate interconversion
