GO id;GO term
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0000987;F:cis-regulatory region sequence-specific DNA binding
GO:0001228;F:DNA-binding transcription activator activity, RNA polymerase II-specific
GO:0046872;F:metal ion binding
GO:0043565;F:sequence-specific DNA binding
GO:0006038;P:cell wall chitin biosynthetic process
GO:0071483;P:cellular response to blue light
GO:0050801;P:monoatomic ion homeostasis
GO:2001040;P:positive regulation of cellular response to drug
GO:0045944;P:positive regulation of transcription by RNA polymerase II
