GO id;GO term
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0004694;F:eukaryotic translation initiation factor 2alpha kinase activity
GO:0004672;F:protein kinase activity
GO:0106310;F:protein serine kinase activity
GO:1990625;P:negative regulation of cytoplasmic translational initiation in response to stress
GO:0106279;P:negative regulation of UDP-N-acetylglucosamine biosynthetic process
GO:0018105;P:peptidyl-serine phosphorylation
GO:0018107;P:peptidyl-threonine phosphorylation
