GO id;GO term
GO:0005634;C:nucleus
GO:0033698;C:Rpd3L complex
GO:0070210;C:Rpd3L-Expanded complex
GO:0046872;F:metal ion binding
GO:0035064;F:methylated histone binding
GO:0061188;P:negative regulation of rDNA heterochromatin formation
GO:0061186;P:negative regulation of silent mating-type cassette heterochromatin formation
GO:0006334;P:nucleosome assembly
GO:0045893;P:positive regulation of DNA-templated transcription
GO:0030174;P:regulation of DNA-templated DNA replication initiation
GO:0006357;P:regulation of transcription by RNA polymerase II
