GO id;GO term
GO:0000794;C:condensed nuclear chromosome
GO:0005759;C:mitochondrial matrix
GO:0000228;C:nuclear chromosome
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0008094;F:ATP-dependent activity, acting on DNA
GO:0140664;F:ATP-dependent DNA damage sensor activity
GO:0003677;F:DNA binding
GO:0000150;F:DNA strand exchange activity
GO:0003690;F:double-stranded DNA binding
GO:0042802;F:identical protein binding
GO:0003697;F:single-stranded DNA binding
GO:0070192;P:chromosome organization involved in meiotic cell cycle
GO:0000730;P:DNA recombinase assembly
GO:0006310;P:DNA recombination
GO:0042148;P:DNA strand invasion
GO:0006302;P:double-strand break repair
GO:0000724;P:double-strand break repair via homologous recombination
GO:0030491;P:heteroduplex formation
GO:0000709;P:meiotic joint molecule formation
GO:0043504;P:mitochondrial DNA repair
GO:0006312;P:mitotic recombination
GO:1990426;P:mitotic recombination-dependent replication fork processing
GO:0006289;P:nucleotide-excision repair
GO:0007131;P:reciprocal meiotic recombination
GO:0000722;P:telomere maintenance via recombination
