GO id;GO term
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005524;F:ATP binding
GO:0004672;F:protein kinase activity
GO:0106310;F:protein serine kinase activity
GO:0004674;F:protein serine/threonine kinase activity
GO:0035556;P:intracellular signal transduction
GO:0016310;P:phosphorylation
GO:0090329;P:regulation of DNA-templated DNA replication
GO:0005979;P:regulation of glycogen biosynthetic process
GO:1900180;P:regulation of protein localization to nucleus
GO:2000220;P:regulation of pseudohyphal growth
