GO id;GO term
GO:0034274;C:Atg12-Atg5-Atg16 complex
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005634;C:nucleus
GO:0061908;C:phagophore
GO:0000407;C:phagophore assembly site
GO:0034045;C:phagophore assembly site membrane
GO:0120095;C:vacuole-isolation membrane contact site
GO:0042802;F:identical protein binding
GO:0030674;F:protein-macromolecule adaptor activity
GO:0000045;P:autophagosome assembly
GO:1905037;P:autophagosome organization
GO:0006914;P:autophagy
GO:0000422;P:autophagy of mitochondrion
GO:0006501;P:C-terminal protein lipidation
GO:0032258;P:cytoplasm to vacuole transport by the Cvt pathway
GO:0016236;P:macroautophagy
GO:0044804;P:nucleophagy
GO:0034727;P:piecemeal microautophagy of the nucleus
GO:0015031;P:protein transport
