GO id;GO term
GO:0031518;C:CBF3 complex
GO:0000781;C:chromosome, telomeric region
GO:0005737;C:cytoplasm
GO:0012505;C:endomembrane system
GO:0000776;C:kinetochore
GO:0005634;C:nucleus
GO:0043291;C:RAVE complex
GO:0019005;C:SCF ubiquitin ligase complex
GO:0097602;F:cullin family protein binding
GO:0003688;F:DNA replication origin binding
GO:0071406;P:cellular response to methylmercury
GO:0010458;P:exit from mitosis
GO:0000082;P:G1/S transition of mitotic cell cycle
GO:0000086;P:G2/M transition of mitotic cell cycle
GO:0051382;P:kinetochore assembly
GO:0008053;P:mitochondrial fusion
GO:0000278;P:mitotic cell cycle
GO:0031573;P:mitotic intra-S DNA damage checkpoint signaling
GO:2000766;P:negative regulation of cytoplasmic translation
GO:0010828;P:positive regulation of glucose transmembrane transport
GO:0045116;P:protein neddylation
GO:0016567;P:protein ubiquitination
GO:0065003;P:protein-containing complex assembly
GO:0007096;P:regulation of exit from mitosis
GO:0019222;P:regulation of metabolic process
GO:0007346;P:regulation of mitotic cell cycle
GO:0043254;P:regulation of protein-containing complex assembly
GO:0031335;P:regulation of sulfur amino acid metabolic process
GO:0000409;P:regulation of transcription by galactose
GO:0031146;P:SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
GO:0000921;P:septin ring assembly
GO:0030466;P:silent mating-type cassette heterochromatin formation
GO:0031509;P:subtelomeric heterochromatin formation
GO:0006511;P:ubiquitin-dependent protein catabolic process
GO:0007035;P:vacuolar acidification
GO:0070072;P:vacuolar proton-transporting V-type ATPase complex assembly
