GO id;GO term
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005634;C:nucleus
GO:0047433;F:branched-chain-2-oxoacid decarboxylase activity
GO:0047434;F:indolepyruvate decarboxylase activity
GO:0000287;F:magnesium ion binding
GO:0050177;F:phenylpyruvate decarboxylase activity
GO:0004737;F:pyruvate decarboxylase activity
GO:0030976;F:thiamine pyrophosphate binding
GO:0000949;P:aromatic amino acid family catabolic process to alcohol via Ehrlich pathway
GO:0009083;P:branched-chain amino acid catabolic process
GO:0019655;P:glycolytic fermentation to ethanol
GO:0006559;P:L-phenylalanine catabolic process
GO:0006090;P:pyruvate metabolic process
GO:0006569;P:tryptophan catabolic process
