GO id;GO term
GO:0030686;C:90S preribosome
GO:0005737;C:cytoplasm
GO:0005880;C:nuclear microtubule
GO:0034399;C:nuclear periphery
GO:0005730;C:nucleolus
GO:0005654;C:nucleoplasm
GO:0005634;C:nucleus
GO:0032040;C:small-subunit processome
GO:0042802;F:identical protein binding
GO:0070037;F:rRNA (pseudouridine) methyltransferase activity
GO:0019843;F:rRNA binding
GO:0000480;P:endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000447;P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000472;P:endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0030490;P:maturation of SSU-rRNA
GO:0042274;P:ribosomal small subunit biogenesis
GO:0070475;P:rRNA base methylation
GO:0031167;P:rRNA methylation
GO:0006364;P:rRNA processing
