GO id;GO term
GO:0030686;C:90S preribosome
GO:0005737;C:cytoplasm
GO:0005739;C:mitochondrion
GO:0005730;C:nucleolus
GO:0005654;C:nucleoplasm
GO:0005634;C:nucleus
GO:0032040;C:small-subunit processome
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0005525;F:GTP binding
GO:0003924;F:GTPase activity
GO:0003729;F:mRNA binding
GO:0034511;F:U3 snoRNA binding
GO:0000480;P:endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000479;P:endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000472;P:endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0030490;P:maturation of SSU-rRNA
GO:0000462;P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:2000232;P:regulation of rRNA processing
GO:0042274;P:ribosomal small subunit biogenesis
