GO id;GO term
GO:0005694;C:chromosome
GO:0005829;C:cytosol
GO:0000417;C:HIR complex
GO:0005634;C:nucleus
GO:0003714;F:transcription corepressor activity
GO:0006325;P:chromatin organization
GO:0006338;P:chromatin remodeling
GO:1905268;P:negative regulation of chromatin organization
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0016480;P:negative regulation of transcription by RNA polymerase III
GO:0006334;P:nucleosome assembly
GO:0140673;P:transcription elongation-coupled chromatin remodeling
